rice_noodles,1.0000000000
general_chicken,1.0000000000
duck_soup,1.0000000000
chinese_food,1.0000000000
spare_ribs,0.9999576271
rice_noodle,0.9998255814
lunch_menu,0.9998255814
noodle_soup,0.9997321429
bok_choy,0.9996836545
fried_rice,0.9995806277
white_rice,0.9991625616
stir_fried,0.9991625616
sticky_rice,0.9991625616
soy_milk,0.9991625616
shaved_ice,0.9991625616
pork_belly,0.9991625616
mu_shu_pork,0.9991625616
hot_pot,0.9991625616
fortune_cookie,0.9991625616
duck_sauce,0.9991625616
dim_sum,0.9991625616
chow_mein,0.9991625616
bubble_tea,0.9991625616
black_bean,0.9991625616
bean_curd,0.9991625616
lotus_root,0.9991201887
frog_legs,0.9991201887
fountain_hills,0.9991201887
char_siu,0.9991201887
bone_marrow,0.9991201887
bitter_melon,0.9991201887
chop_suey,0.9990752742
spring_roll,0.9990110464
egg_roll,0.9990110464
hot_n_sour_soup,0.9989881430
fried_fish,0.9989881430
chicken_wings,0.9988947044
stir_fry,0.9988885890
panda_express,0.9988885890
sea_bass,0.9988462161
cashew_chicken,0.9988366278
crab_puffs,0.9988054187
coconut_milk,0.9988054187
prime_rib,0.9987779462
fried_egg,0.9987755102
brown_rice,0.9987431893
steamed_rice,0.9986666938
shrimp_paste,0.9986666938
lettuce_wraps,0.9986207318
green_beans,0.9985375616
kung_pao_chicken,0.9984922752
shark_fin,0.9982747875
wonton_strips,0.9982366278
iceberg_lettuce,0.9981869518
ice_cream,0.9981177855
scrambled_eggs,0.9980675571
fried_shrimp,0.9980303030
fried_chicken,0.9980303030
fish_ball,0.9978981938
peking_duck,0.9978499283
glutinous_rice,0.9977466786
wonton_soup,0.9975667187
pork_ribs,0.9974958949
beef_tongue,0.9972677854
shark_fin_soup,0.9971625616
sugar_cane,0.9970919474
iced_tea,0.9970463569
rice_cake,0.9968256085
mashed_potatoes,0.9964087459
general_tso's_chicken,0.9964004329
hainanese_chicken_rice,0.9963636364
chicken_soup,0.9962356322
monte_carlo,0.9961697226
foie_gras,0.9961697226
fried_dough,0.9960071906
roti_canai,0.9959622940
orchids_garden,0.9954438336
chinese_sausage,0.9954334517
jasmine_tea,0.9950946295
jasmine_rice,0.9931190127
green_tea,0.9920657001
dried_shrimp,0.9901340428
chicken_curry,0.9898255814
chili_sauce,0.9891625616
chinese_restaurants,0.9890618565
